기관명,주소,과정명,회차,직종,훈련유형,개강일,종강일,훈련시간,모집인원,수강신청인원,수강확정인원,평균 인원,전회차 인원
플레이데이터평생교육원,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부,AI프로젝트 글로벌표준 기반의 풀스택 딥러닝 활용SW 개발자 양성과정,6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-03-07,2024-08-29,960,30,20,20,22.29,24
플레이데이터평생교육원,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부,AI프로젝트 글로벌표준 기반의 풀스택 딥러닝 활용SW 개발자 양성과정,7회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-09,2025-03-17,960,30,16,16,22.29,20
대한상공회의소,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단,[RedHat] 하이브리드 클라우드 엔지니어 양성,1회차,인프라스트럭쳐아키텍처구축(20010213),K-디지털 트레이닝,2022-12-30,2023-06-27,960,24,11,11,18.17,해당 정보 없음
대한상공회의소,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단,[RedHat] 하이브리드 클라우드 엔지니어 양성,2회차,인프라스트럭쳐아키텍처구축(20010213),K-디지털 트레이닝,2023-02-20,2023-08-16,960,24,23,23,18.17,11
대한상공회의소,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단,[RedHat] 하이브리드 클라우드 엔지니어 양성,3회차,인프라스트럭쳐아키텍처구축(20010213),K-디지털 트레이닝,2023-04-17,2023-10-17,960,24,20,20,18.17,23
대한상공회의소,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단,[RedHat] 하이브리드 클라우드 엔지니어 양성,4회차,인프라스트럭쳐아키텍처구축(20010213),K-디지털 트레이닝,2023-07-24,2024-01-18,960,24,22,22,18.17,20
대한상공회의소,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단,[RedHat] 하이브리드 클라우드 엔지니어 양성,5회차,인프라스트럭쳐아키텍처구축(20010213),K-디지털 트레이닝,2024-01-15,2024-07-11,960,24,18,18,18.17,22
대한상공회의소,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단,[RedHat] 하이브리드 클라우드 엔지니어 양성,6회차,인프라스트럭쳐아키텍처구축(20010213),K-디지털 트레이닝,2024-04-01,2024-09-30,960,24,15,15,18.17,18
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-09-19,2023-01-26,790,48,36,36,36.04,해당 정보 없음
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-09-19,2023-01-26,790,48,35,35,36.04,36
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-09-19,2023-01-26,790,48,34,34,36.04,35
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-10-11,2023-02-17,790,55,55,55,36.04,34
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-12-26,2023-05-09,790,55,48,48,36.04,55
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-12-26,2023-05-09,790,55,42,41,36.04,48
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),7회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-01-02,2023-05-16,790,55,49,49,36.04,41
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),8회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-01-02,2023-05-16,790,55,41,41,36.04,49
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),9회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-01-30,2023-06-09,790,55,52,52,36.04,41
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),10회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-02-27,2023-07-11,790,55,45,45,36.04,52
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),11회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-03-13,2023-07-25,790,55,49,49,36.04,45
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),12회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-03-13,2023-07-25,790,46,40,40,36.04,49
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),13회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-04-24,2023-09-07,790,55,48,48,36.04,40
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),14회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-05-30,2023-10-19,790,55,25,25,36.04,48
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),15회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-06-26,2023-11-14,790,55,54,54,36.04,25
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),16회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-07-24,2023-12-08,790,55,38,38,36.04,54
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),17회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-08-21,2024-01-04,790,55,23,23,36.04,38
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),18회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-09-11,2024-01-30,790,55,46,46,36.04,23
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),19회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-11-20,2024-04-03,790,55,21,21,36.04,46
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),20회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-12-18,2024-05-02,790,55,25,25,36.04,21
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),21회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-01-15,2024-06-04,790,50,25,25,36.04,25
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),22회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-02-01,2024-06-25,790,50,22,22,36.04,25
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),23회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-02-26,2024-07-15,790,50,24,24,36.04,22
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),24회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-03-11,2024-07-26,790,50,21,21,36.04,24
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),25회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-08,2024-08-26,790,50,38,38,36.04,21
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),26회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-06-24,2024-11-12,790,50,17,17,36.04,38
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",백엔드 개발자 부트캠프(스프링),27회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-07-29,2024-12-17,790,50,21,21,36.04,17
엠비씨(MBC)아카데미컴퓨터학원 천호점,(05335) 서울특별시 강동구 천호대로157길 14 나비빌딩 6층,기업프로젝트 기반 빅데이터를 활용한 풀스택(프론트-백엔드) 개발자 양성,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-07-03,2024-01-02,994,30,23,23,6.36,해당 정보 없음
엠비씨(MBC)아카데미컴퓨터학원 천호점,(05335) 서울특별시 강동구 천호대로157길 14 나비빌딩 6층,기업프로젝트 기반 빅데이터를 활용한 풀스택(프론트-백엔드) 개발자 양성,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-01-15,2024-07-16,994,30,19,19,6.36,23
엠비씨(MBC)아카데미컴퓨터학원 천호점,(05335) 서울특별시 강동구 천호대로157길 14 나비빌딩 6층,기업프로젝트 기반 빅데이터를 활용한 풀스택(프론트-백엔드) 개발자 양성,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-03-22,2024-10-02,994,30,18,18,6.36,19
엠비씨(MBC)아카데미컴퓨터학원 천호점,(05335) 서울특별시 강동구 천호대로157길 14 나비빌딩 6층,기업프로젝트 기반 빅데이터를 활용한 풀스택(프론트-백엔드) 개발자 양성,4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-19,2025-02-24,994,23,10,10,6.36,18
엠비씨(MBC)아카데미컴퓨터학원 천호점,(05335) 서울특별시 강동구 천호대로157길 14 나비빌딩 6층,기업프로젝트 기반 빅데이터를 활용한 풀스택(프론트-백엔드) 개발자 양성,5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-03-04,2025-08-29,994,23,0,0,6.36,10
엠비씨(MBC)아카데미컴퓨터학원 천호점,(05335) 서울특별시 강동구 천호대로157길 14 나비빌딩 6층,기업프로젝트 기반 빅데이터를 활용한 풀스택(프론트-백엔드) 개발자 양성,6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-02-24,2025-08-22,994,23,0,0,6.36,해당 정보 없음
엠비씨(MBC)아카데미컴퓨터학원 천호점,(05335) 서울특별시 강동구 천호대로157길 14 나비빌딩 6층,기업프로젝트 기반 빅데이터를 활용한 풀스택(프론트-백엔드) 개발자 양성,7회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-02-17,2025-08-14,994,23,0,0,6.36,해당 정보 없음
엠비씨(MBC)아카데미컴퓨터학원 천호점,(05335) 서울특별시 강동구 천호대로157길 14 나비빌딩 6층,기업프로젝트 기반 빅데이터를 활용한 풀스택(프론트-백엔드) 개발자 양성,8회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-02-10,2025-08-07,994,23,0,0,6.36,해당 정보 없음
엠비씨(MBC)아카데미컴퓨터학원 천호점,(05335) 서울특별시 강동구 천호대로157길 14 나비빌딩 6층,기업프로젝트 기반 빅데이터를 활용한 풀스택(프론트-백엔드) 개발자 양성,9회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-02-03,2025-07-31,994,23,0,0,6.36,해당 정보 없음
엠비씨(MBC)아카데미컴퓨터학원 천호점,(05335) 서울특별시 강동구 천호대로157길 14 나비빌딩 6층,기업프로젝트 기반 빅데이터를 활용한 풀스택(프론트-백엔드) 개발자 양성,10회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-01-27,2025-07-29,994,23,0,0,6.36,해당 정보 없음
엠비씨(MBC)아카데미컴퓨터학원 천호점,(05335) 서울특별시 강동구 천호대로157길 14 나비빌딩 6층,기업프로젝트 기반 빅데이터를 활용한 풀스택(프론트-백엔드) 개발자 양성,11회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-01-20,2025-07-22,994,23,0,0,6.36,해당 정보 없음
KH정보교육원 당산지원,(07212) 서울특별시 영등포구 선유동2로 57 이레빌딩 19층 20층,(디지털컨버전스)공공데이터 융합 자바개발자 양성과정1,1회차,응용SW엔지니어링(20010202),국가기간전략산업직종훈련,2024-01-15,2024-06-28,888,30,29,29,29.0,해당 정보 없음
쌍용강북교육센터,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층",실무 프로젝트 기반 빅데이터 서비스 솔루션 개발자 양성과정,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-05-30,2022-12-21,1120,20,20,20,18.8,해당 정보 없음
쌍용강북교육센터,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층",실무 프로젝트 기반 빅데이터 서비스 솔루션 개발자 양성과정,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-06-27,2023-01-18,1120,20,20,20,18.8,20
쌍용강북교육센터,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층",실무 프로젝트 기반 빅데이터 서비스 솔루션 개발자 양성과정,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-07-06,2023-01-27,1120,20,20,20,18.8,20
쌍용강북교육센터,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층",실무 프로젝트 기반 빅데이터 서비스 솔루션 개발자 양성과정,4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-01-25,2023-08-17,1120,20,20,20,18.8,20
쌍용강북교육센터,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층",실무 프로젝트 기반 빅데이터 서비스 솔루션 개발자 양성과정,5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-04-10,2023-11-07,1120,20,19,18,18.8,20
쌍용강북교육센터,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층",실무 프로젝트 기반 빅데이터 서비스 솔루션 개발자 양성과정,6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-06-20,2024-01-12,1120,20,20,20,18.8,18
