기관명,주소,과정명,회차,직종,훈련유형,개강일,종강일,훈련시간,모집인원,수강신청인원,수강확정인원,수료인원,평균 인원,전회차 인원,만족도_평균점수,만족도_응답자수,6개월후_취업률
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",멋쟁이사자처럼 앱/iOS 스쿨,7회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-12-18,2025-06-13,920,100,45,45,6개월이 안 지났거나 해당 정보 없음,40.0,27,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
주식회사경일게임아이티아카데미,"(05248) 서울특별시 강동구 천호동 올림픽로 651(예경빌딩) 4층, 5층, 6층(401호, 501호, 502호, 602호), 10층(전체)(천호동, 예경빌딩)",DevOps 풀스택 개발자 부트캠프,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-03-27,2024-10-29,1280,30,13,13,6개월이 안 지났거나 해당 정보 없음,13.0,해당 정보 없음,89,13,6개월이 안 지났거나 해당 정보 없음
역삼 그린컴퓨터아카데미,"(06129) 서울특별시 강남구 강남대로 428 (역삼동 만이빌딩) 5층, 10층",[스타트업]현장실무 클라우드를 활용한 자바 스프링프레임워크 개발자과정,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-03-28,2024-10-04,1000,20,11,11,6개월이 안 지났거나 해당 정보 없음,10.0,9,87.3,9,6개월이 안 지났거나 해당 정보 없음
역삼 그린컴퓨터아카데미,"(06129) 서울특별시 강남구 강남대로 428 (역삼동 만이빌딩) 5층, 10층",[스타트업]현장실무 클라우드를 활용한 자바 스프링프레임워크 개발자과정,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-09,2025-02-18,1000,20,9,9,6개월이 안 지났거나 해당 정보 없음,10.0,11,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
대한상공회의소,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단,[GSITM] 부트캠프,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-03-05,2024-07-02,960,30,24,24,20,15.83,14,68,21,35.0
대한상공회의소,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단,[GSITM] 부트캠프,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-03-29,2024-07-25,960,30,27,27,6개월이 안 지났거나 해당 정보 없음,15.83,24,44.8,22,6개월이 안 지났거나 해당 정보 없음
대한상공회의소,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단,[GSITM] 부트캠프,4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-05-23,2024-09-13,960,30,25,25,6개월이 안 지났거나 해당 정보 없음,15.83,27,62.3,22,6개월이 안 지났거나 해당 정보 없음
대한상공회의소,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단,[GSITM] 부트캠프,6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-07-30,2024-11-26,960,24,0,0,6개월이 안 지났거나 해당 정보 없음,15.83,25,0,0,6개월이 안 지났거나 해당 정보 없음
대한상공회의소,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단,[GSITM] 부트캠프,7회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-06,2024-12-03,960,30,19,19,6개월이 안 지났거나 해당 정보 없음,15.83,해당 정보 없음,89.3,16,6개월이 안 지났거나 해당 정보 없음
대한상공회의소,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단,[GSITM] 부트캠프,8회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-12-16,2025-06-18,960,24,5,0,6개월이 안 지났거나 해당 정보 없음,15.83,19,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
강남 그린컴퓨터아카데미,(06130) 서울특별시 강남구 역삼동 테헤란로5길 24 3층~6층,"프로젝트기반 프론트엔드(React,Vue) 웹&앱 SW개발자 양성과정",15회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-03-29,2024-09-26,970,20,12,12,6개월이 안 지났거나 해당 정보 없음,11.0,10,74.3,10,6개월이 안 지났거나 해당 정보 없음
강남 그린컴퓨터아카데미,(06130) 서울특별시 강남구 역삼동 테헤란로5길 24 3층~6층,"프로젝트기반 프론트엔드(React,Vue) 웹&앱 SW개발자 양성과정",16회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-05-28,2024-11-27,970,20,10,10,6개월이 안 지났거나 해당 정보 없음,11.0,12,92.1,9,6개월이 안 지났거나 해당 정보 없음
강남 그린컴퓨터아카데미,(06130) 서울특별시 강남구 역삼동 테헤란로5길 24 3층~6층,"프로젝트기반 프론트엔드(React,Vue) 웹&앱 SW개발자 양성과정",17회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-10-10,2025-04-04,970,20,11,11,6개월이 안 지났거나 해당 정보 없음,11.0,10,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
한경닷컴IT교육센터,(07271) 서울특별시 영등포구 양산로 53 (양평동3가 월드메르디앙비즈센터) 4층 일부,데이터 분석 기반 디지털 마케팅,3회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-04-01,2024-07-03,500,30,24,24,17,28.0,30,76.7,19,53.0
한경닷컴IT교육센터,(07271) 서울특별시 영등포구 양산로 53 (양평동3가 월드메르디앙비즈센터) 4층 일부,데이터 분석 기반 디지털 마케팅,4회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-07-08,2024-10-10,500,30,26,25,6개월이 안 지났거나 해당 정보 없음,28.0,24,91,19,6개월이 안 지났거나 해당 정보 없음
한경닷컴IT교육센터,(07271) 서울특별시 영등포구 양산로 53 (양평동3가 월드메르디앙비즈센터) 4층 일부,데이터 분석 기반 디지털 마케팅,5회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-10-15,2025-01-15,500,30,27,27,6개월이 안 지났거나 해당 정보 없음,28.0,25,80.4,16,6개월이 안 지났거나 해당 정보 없음
한경닷컴IT교육센터,(07271) 서울특별시 영등포구 양산로 53 (양평동3가 월드메르디앙비즈센터) 4층 일부,데이터 분석 기반 디지털 마케팅,6회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-12-30,2025-04-04,500,45,36,36,6개월이 안 지났거나 해당 정보 없음,28.0,27,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
중앙정보기술인재개발원,"(06134) 서울특별시 강남구 테헤란로7길 7 에스코빌딩 6,7층",데이터융합 자바(JAVA) 응용 SW개발자 취업과정,7회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-03,2024-10-18,1040,30,29,29,6개월이 안 지났거나 해당 정보 없음,17.33,23,92.2,22,6개월이 안 지났거나 해당 정보 없음
중앙정보기술인재개발원,"(06134) 서울특별시 강남구 테헤란로7길 7 에스코빌딩 6,7층",데이터융합 자바(JAVA) 응용 SW개발자 취업과정,8회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-29,2024-11-15,1040,30,23,23,6개월이 안 지났거나 해당 정보 없음,17.33,29,93.5,22,6개월이 안 지났거나 해당 정보 없음
중앙정보기술인재개발원,"(06134) 서울특별시 강남구 테헤란로7길 7 에스코빌딩 6,7층",데이터융합 자바(JAVA) 응용 SW개발자 취업과정,9회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-12-04,2025-06-16,1040,30,14,0,6개월이 안 지났거나 해당 정보 없음,17.33,23,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
(주)케이지에듀원 아이티뱅크노량진학원,"(06928) 서울특별시 동작구 장승배기로 171 (노량진동 노량진아이비빌딩) 2층일부, 3층",퍼블릭 클라우드 기반 인프라 보안 운영(SecOps) 엔지니어 양성,3회차,IT시스템관리(20010301),K-디지털 트레이닝,2024-04-04,2024-09-02,800,22,20,20,6개월이 안 지났거나 해당 정보 없음,20.0,17,73.5,14,6개월이 안 지났거나 해당 정보 없음
구트아카데미학원,"(08393) 서울특별시 구로구 시흥대로163길 33 (구로동 주호타워) 2층 일부, 3층 일부","자바와 스프링을 활용한 하이브리드 웹앱 풀스택(프론트,백엔드)개발자",3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-05,2024-10-28,1040,25,24,24,6개월이 안 지났거나 해당 정보 없음,16.0,10,71.4,20,6개월이 안 지났거나 해당 정보 없음
구트아카데미학원,"(08393) 서울특별시 구로구 시흥대로163길 33 (구로동 주호타워) 2층 일부, 3층 일부","자바와 스프링을 활용한 하이브리드 웹앱 풀스택(프론트,백엔드)개발자",4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-27,2025-03-14,1040,25,13,13,6개월이 안 지났거나 해당 정보 없음,16.0,24,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
구트아카데미학원,"(08393) 서울특별시 구로구 시흥대로163길 33 (구로동 주호타워) 2층 일부, 3층 일부","자바와 스프링을 활용한 하이브리드 웹앱 풀스택(프론트,백엔드)개발자",5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-10-07,2025-04-17,1040,25,11,11,6개월이 안 지났거나 해당 정보 없음,16.0,13,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
서울IT아카데미 홍대,"(04043) 서울특별시 마포구 양화로12길 23 2층,3층,4층(401호,402호)",엘라스틱서치를 활용한 빅데이터-자바(Java) 융합개발 인재양성,3회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-04-08,2024-10-30,1080,23,7,7,6개월이 안 지났거나 해당 정보 없음,7.0,9,97.6,6,6개월이 안 지났거나 해당 정보 없음
한국직업전문학교,"(08378) 서울특별시 구로구 디지털로34길 27 (구로동 대륭포스트타워3차) 1106, 1107호",항공 자바(Java) 풀스택 개발자 양성과정,7회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-09,2024-10-08,960,25,8,8,6개월이 안 지났거나 해당 정보 없음,1.6,11,98,7,6개월이 안 지났거나 해당 정보 없음
한국직업전문학교,"(08378) 서울특별시 구로구 디지털로34길 27 (구로동 대륭포스트타워3차) 1106, 1107호",항공 자바(Java) 풀스택 개발자 양성과정,8회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-10-30,2025-04-23,960,25,1,0,6개월이 안 지났거나 해당 정보 없음,1.6,8,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
한국직업전문학교,"(08378) 서울특별시 구로구 디지털로34길 27 (구로동 대륭포스트타워3차) 1106, 1107호",항공 자바(Java) 풀스택 개발자 양성과정,9회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-11-13,2025-05-09,960,25,0,0,6개월이 안 지났거나 해당 정보 없음,1.6,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
한국직업전문학교,"(08378) 서울특별시 구로구 디지털로34길 27 (구로동 대륭포스트타워3차) 1106, 1107호",항공 자바(Java) 풀스택 개발자 양성과정,10회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-11-27,2025-05-23,960,25,0,0,6개월이 안 지났거나 해당 정보 없음,1.6,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
한국직업전문학교,"(08378) 서울특별시 구로구 디지털로34길 27 (구로동 대륭포스트타워3차) 1106, 1107호",항공 자바(Java) 풀스택 개발자 양성과정,11회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-12-26,2025-06-23,960,25,0,0,6개월이 안 지났거나 해당 정보 없음,1.6,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
메디치교육센터 평생교육시설,"(08507) 서울특별시 금천구 가산디지털1로 168 (가산동 우림라이온스밸리) A동 304, 305,306,307호",빅데이터 비즈니스를 위한 데이터 애널리스트 양성과정,8회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-04-11,2024-09-12,800,20,20,20,6개월이 안 지났거나 해당 정보 없음,12.33,12,73.5,14,6개월이 안 지났거나 해당 정보 없음
메디치교육센터 평생교육시설,"(08507) 서울특별시 금천구 가산디지털1로 168 (가산동 우림라이온스밸리) A동 304, 305,306,307호",빅데이터 비즈니스를 위한 데이터 애널리스트 양성과정,9회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-06-27,2024-12-03,800,20,12,12,6개월이 안 지났거나 해당 정보 없음,12.33,20,84.3,10,6개월이 안 지났거나 해당 정보 없음
메디치교육센터 평생교육시설,"(08507) 서울특별시 금천구 가산디지털1로 168 (가산동 우림라이온스밸리) A동 304, 305,306,307호",빅데이터 비즈니스를 위한 데이터 애널리스트 양성과정,10회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-10-08,2025-03-13,800,20,5,5,6개월이 안 지났거나 해당 정보 없음,12.33,12,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
한국정보교육원(구.경원직업전문학교),"(08708) 서울특별시 관악구 봉천로 227 (봉천동 보라매샤르망) 5층, 6층 일부, 7층",클라우드컴퓨팅과 보안솔루션을 활용한 DC 엔지니어 양성,10회차,IT시스템관리(20010301),K-디지털 트레이닝,2024-04-15,2024-10-07,910,25,23,23,6개월이 안 지났거나 해당 정보 없음,21.0,24,68.3,23,6개월이 안 지났거나 해당 정보 없음
한국정보교육원(구.경원직업전문학교),"(08708) 서울특별시 관악구 봉천로 227 (봉천동 보라매샤르망) 5층, 6층 일부, 7층",클라우드컴퓨팅과 보안솔루션을 활용한 DC 엔지니어 양성,11회차,IT시스템관리(20010301),K-디지털 트레이닝,2024-10-21,2025-04-07,910,25,19,19,6개월이 안 지났거나 해당 정보 없음,21.0,23,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,실무형 Nodejs 백엔드 엔지니어 양성과정,5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-15,2024-08-29,1136,150,111,111,6개월이 안 지났거나 해당 정보 없음,89.67,65,89.3,92,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,실무형 Nodejs 백엔드 엔지니어 양성과정,6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-05,2024-12-23,1136,150,113,113,6개월이 안 지났거나 해당 정보 없음,89.67,111,82,93,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,실무형 Nodejs 백엔드 엔지니어 양성과정,7회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-10-28,2025-03-14,1136,150,45,45,6개월이 안 지났거나 해당 정보 없음,89.67,113,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,실무형 Unity 게임개발자 양성과정,4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-15,2024-08-22,1080,150,117,117,6개월이 안 지났거나 해당 정보 없음,94.67,84,90.8,102,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,실무형 Unity 게임개발자 양성과정,5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-15,2024-08-22,1080,150,57,57,6개월이 안 지났거나 해당 정보 없음,94.67,117,78.9,42,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,실무형 Unity 게임개발자 양성과정,6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-09,2025-01-21,1080,150,110,110,6개월이 안 지났거나 해당 정보 없음,94.67,57,0,0,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,실무형 스프링 백엔드 엔지니어 양성과정,5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-15,2024-08-22,1076,150,148,148,6개월이 안 지났거나 해당 정보 없음,119.67,73,88.1,128,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,실무형 스프링 백엔드 엔지니어 양성과정,6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-07-15,2024-11-25,1076,150,132,132,6개월이 안 지났거나 해당 정보 없음,119.67,148,87.4,101,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,실무형 스프링 백엔드 엔지니어 양성과정,7회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-30,2025-02-11,1076,150,79,79,6개월이 안 지났거나 해당 정보 없음,119.67,132,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,실무형 프론트엔드 엔지니어 양성과정,5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-15,2024-08-21,1063,150,139,139,6개월이 안 지났거나 해당 정보 없음,79.2,69,85.5,110,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,실무형 프론트엔드 엔지니어 양성과정,6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-07-15,2024-11-22,1063,150,78,78,6개월이 안 지났거나 해당 정보 없음,79.2,139,86.2,62,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,실무형 프론트엔드 엔지니어 양성과정,7회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-30,2025-02-10,1063,150,51,51,6개월이 안 지났거나 해당 정보 없음,79.2,78,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,실무형 프론트엔드 엔지니어 양성과정,8회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-10-21,2025-02-27,1063,150,66,65,6개월이 안 지났거나 해당 정보 없음,79.2,51,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,실무형 프론트엔드 엔지니어 양성과정,9회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-12-23,2025-05-02,1063,150,64,63,6개월이 안 지났거나 해당 정보 없음,79.2,65,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,[스마트훈련]실무형 Kotlin & Spring 개발자 양성과정,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-15,2024-08-22,1080,100,32,32,6개월이 안 지났거나 해당 정보 없음,65.25,59,92.9,28,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,[스마트훈련]실무형 Kotlin & Spring 개발자 양성과정,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-26,2025-01-07,1080,100,61,61,6개월이 안 지났거나 해당 정보 없음,65.25,32,84.7,55,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,[스마트훈련]실무형 Kotlin & Spring 개발자 양성과정,4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-11-04,2025-03-17,1080,100,69,69,6개월이 안 지났거나 해당 정보 없음,65.25,61,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,[스마트훈련]실무형 Kotlin & Spring 개발자 양성과정,5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-12-23,2025-05-06,1080,100,100,99,6개월이 안 지났거나 해당 정보 없음,65.25,69,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
(주)그렙,(06671) 서울특별시 서초구 서초동 반포대로 45(명정빌딩) 4층,클라우딩 어플리케이션 엔지니어링,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-15,2024-09-13,560,60,26,26,6개월이 안 지났거나 해당 정보 없음,26.0,46,84.2,19,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,[스마트훈련]실무형 데이터분석가 양성과정,2회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-04-15,2024-08-22,1080,100,98,97,6개월이 안 지났거나 해당 정보 없음,71.75,91,81.5,72,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,[스마트훈련]실무형 데이터분석가 양성과정,3회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-06-24,2024-11-04,1080,100,74,74,6개월이 안 지났거나 해당 정보 없음,71.75,97,80.9,59,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,[스마트훈련]실무형 데이터분석가 양성과정,4회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-09-30,2025-02-11,1080,100,63,62,6개월이 안 지났거나 해당 정보 없음,71.75,74,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,[스마트훈련]실무형 데이터분석가 양성과정,5회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-11-25,2025-04-07,1080,100,55,54,6개월이 안 지났거나 해당 정보 없음,71.75,62,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
아이티윌,(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 4층,빅데이터를 활용한 오라클 데이터 전문가 양성과정,6회차,DB엔지니어링(20010204),K-디지털 트레이닝,2024-04-16,2024-09-12,808,30,30,30,6개월이 안 지났거나 해당 정보 없음,25.5,20,97.1,20,6개월이 안 지났거나 해당 정보 없음
아이티윌,(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 4층,빅데이터를 활용한 오라클 데이터 전문가 양성과정,7회차,DB엔지니어링(20010204),K-디지털 트레이닝,2024-06-10,2024-11-14,808,30,22,22,6개월이 안 지났거나 해당 정보 없음,25.5,30,97.4,22,6개월이 안 지났거나 해당 정보 없음
아이티윌,(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 4층,빅데이터를 활용한 오라클 데이터 전문가 양성과정,8회차,DB엔지니어링(20010204),K-디지털 트레이닝,2024-09-26,2025-02-26,808,30,29,29,6개월이 안 지났거나 해당 정보 없음,25.5,22,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
아이티윌,(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 4층,빅데이터를 활용한 오라클 데이터 전문가 양성과정,9회차,DB엔지니어링(20010204),K-디지털 트레이닝,2024-11-27,2025-05-02,808,30,21,21,6개월이 안 지났거나 해당 정보 없음,25.5,29,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
(주)솔데스크,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층",Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,19회차,IT시스템관리(20010301),K-디지털 트레이닝,2024-04-16,2024-10-15,960,30,24,23,6개월이 안 지났거나 해당 정보 없음,23.0,21,97.7,19,6개월이 안 지났거나 해당 정보 없음
대우능력개발원,(02098) 서울특별시 중랑구 상봉동 망우로 285-1 4~6층,클라우드 기반 정보시스템 구축 전문가 양성,2회차,IT시스템관리(20010301),K-디지털 트레이닝,2024-04-16,2024-10-14,960,25,15,15,6개월이 안 지났거나 해당 정보 없음,16.0,12,86.9,12,6개월이 안 지났거나 해당 정보 없음
대우능력개발원,(02098) 서울특별시 중랑구 상봉동 망우로 285-1 4~6층,클라우드 기반 정보시스템 구축 전문가 양성,3회차,IT시스템관리(20010301),K-디지털 트레이닝,2024-09-02,2025-03-31,960,22,22,22,6개월이 안 지났거나 해당 정보 없음,16.0,15,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
대우능력개발원,(02098) 서울특별시 중랑구 상봉동 망우로 285-1 4~6층,클라우드 기반 정보시스템 구축 전문가 양성,4회차,IT시스템관리(20010301),K-디지털 트레이닝,2024-10-14,2025-03-21,960,25,11,11,6개월이 안 지났거나 해당 정보 없음,16.0,22,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
(주)케이지에듀원 아이티뱅크노량진학원,"(06928) 서울특별시 동작구 장승배기로 171 (노량진동 노량진아이비빌딩) 2층일부, 3층",인공지능 기반 빅데이터 서비스 플랫폼 구축 전문가 양성,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-16,2024-10-28,1024,22,18,18,6개월이 안 지났거나 해당 정보 없음,18.0,14,81.4,10,6개월이 안 지났거나 해당 정보 없음
(주)포스코 미래창조아카데미,(790834) 경상북도 포항시 남구 지곡로 120,스마트팩토리 개발자 입문 과정,5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-17,2024-10-15,720,25,15,15,6개월이 안 지났거나 해당 정보 없음,14.75,12,92.9,6,6개월이 안 지났거나 해당 정보 없음
(주)포스코 미래창조아카데미,(790834) 경상북도 포항시 남구 지곡로 120,스마트팩토리 개발자 입문 과정,6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-07-31,2025-01-24,720,25,12,12,6개월이 안 지났거나 해당 정보 없음,14.75,15,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
(주)포스코 미래창조아카데미,(790834) 경상북도 포항시 남구 지곡로 120,스마트팩토리 개발자 입문 과정,7회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-11-25,2025-05-26,720,25,24,24,6개월이 안 지났거나 해당 정보 없음,14.75,12,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
(주)포스코 미래창조아카데미,(790834) 경상북도 포항시 남구 지곡로 120,스마트팩토리 개발자 입문 과정,8회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-12-30,2025-06-27,720,24,8,8,6개월이 안 지났거나 해당 정보 없음,14.75,24,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
우리컴퓨터아카데미,(08390) 서울특별시 구로구 디지털로26길 111 (구로동 제이앤케이디지털타워) 303호,이커머스 & 마케팅 데이터 분석 전문가 과정,5회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-04-17,2024-10-14,960,25,0,0,6개월이 안 지났거나 해당 정보 없음,0.0,14,0,0,6개월이 안 지났거나 해당 정보 없음
우리컴퓨터아카데미,(08390) 서울특별시 구로구 디지털로26길 111 (구로동 제이앤케이디지털타워) 303호,이커머스 & 마케팅 데이터 분석 전문가 과정,9회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-12-26,2025-06-23,960,25,0,0,6개월이 안 지났거나 해당 정보 없음,0.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
